episode,Tabular Q-Learning,Vanilla DQN,DQN + Replay
813,-457.79,-500.0,-377.8
814,-456.28,-500.0,-377.8
815,-456.28,-500.0,-377.8
816,-454.61,-500.0,-377.8
817,-453.22,-500.0,-377.8
818,-453.22,-500.0,-377.8
819,-451.92,-500.0,-377.8
820,-451.5,-500.0,-377.8
821,-452.73,-500.0,-377.8
822,-452.73,-500.0,-377.8
823,-452.73,-500.0,-377.8
824,-452.73,-500.0,-377.8
825,-454.66,-500.0,-377.8
826,-452.99,-500.0,-377.8
827,-452.99,-500.0,-377.8
828,-453.45,-500.0,-377.8
829,-453.65,-500.0,-377.8
830,-452.3,-500.0,-377.8
831,-451.43,-500.0,-377.8
832,-450.6,-500.0,-377.8
833,-450.32,-500.0,-377.8
834,-447.52,-500.0,-377.8
835,-448.21,-500.0,-377.8
836,-447.9,-500.0,-377.8
837,-447.51,-500.0,-377.8
838,-447.8,-500.0,-377.8
839,-447.86,-500.0,-377.8
840,-447.86,-500.0,-377.8
841,-446.34,-500.0,-377.8
842,-445.11,-500.0,-378.06
843,-444.05,-500.0,-380.96
844,-445.18,-500.0,-382.62
845,-446.42,-500.0,-383.87
846,-447.15,-500.0,-386.91
847,-447.15,-500.0,-388.83
848,-447.15,-500.0,-390.84
849,-447.15,-500.0,-393.96
850,-445.67,-500.0,-396.67
851,-447.32,-500.0,-399.78
852,-445.23,-500.0,-402.6
853,-443.77,-500.0,-405.36
854,-444.65,-500.0,-407.99
855,-444.65,-500.0,-411.06
856,-443.97,-500.0,-414.26
857,-443.66,-500.0,-417.14
858,-443.47,-500.0,-420.1
859,-443.47,-500.0,-422.76
860,-443.07,-500.0,-425.79
861,-442.59,-500.0,-428.47
862,-443.62,-500.0,-432.0
863,-442.76,-500.0,-435.27
864,-442.76,-500.0,-438.77
865,-444.45,-500.0,-441.68
866,-443.85,-500.0,-444.51
867,-442.02,-500.0,-447.48
868,-441.66,-500.0,-450.33
869,-441.66,-500.0,-453.2
870,-441.15,-500.0,-456.74
871,-441.15,-500.0,-460.16
872,-441.83,-500.0,-463.17
873,-442.07,-500.0,-466.48
874,-440.2,-500.0,-469.63
875,-439.19,-500.0,-473.09
876,-439.19,-500.0,-476.39
877,-437.71,-500.0,-479.68
878,-436.99,-500.0,-482.72
879,-438.31,-500.0,-485.98
880,-437.44,-500.0,-488.33
881,-436.8,-500.0,-488.33
882,-436.45,-500.0,-491.09
883,-434.51,-500.0,-493.87
884,-433.29,-500.0,-495.22
885,-433.29,-500.0,-496.88
886,-431.27,-500.0,-498.83
887,-429.55,-500.0,-500.0
888,-428.25,-500.0,-500.0
889,-428.09,-500.0,-500.0
890,-428.34,-500.0,-500.0
891,-428.42,-500.0,-500.0
892,-429.68,-500.0,-500.0
893,-429.68,-500.0,-500.0
894,-431.27,-500.0,-500.0
895,-430.25,-500.0,-500.0
896,-429.12,-500.0,-500.0
897,-428.98,-500.0,-500.0
898,-429.31,-500.0,-500.0
899,-429.31,-500.0,-500.0
900,-429.48,-500.0,-500.0
901,-431.35,-500.0,-500.0
902,-431.77,-500.0,-500.0
903,-430.96,-500.0,-500.0
904,-430.96,-500.0,-500.0
905,-432.01,-500.0,-500.0
906,-430.61,-500.0,-500.0
907,-429.86,-500.0,-500.0
908,-430.96,-500.0,-500.0
909,-431.23,-500.0,-500.0
910,-432.27,-500.0,-500.0
911,-432.27,-500.0,-500.0
912,-433.21,-500.0,-500.0
913,-430.63,-500.0,-500.0
914,-432.14,-500.0,-500.0
915,-432.14,-500.0,-500.0
916,-433.81,-500.0,-500.0
917,-435.2,-500.0,-500.0
918,-435.2,-500.0,-500.0
919,-435.58,-500.0,-500.0
920,-436.64,-500.0,-500.0
921,-435.03,-500.0,-500.0
922,-433.36,-500.0,-500.0
923,-433.36,-500.0,-500.0
924,-431.87,-500.0,-500.0
925,-430.2,-500.0,-500.0
926,-429.9,-500.0,-500.0
927,-429.9,-500.0,-500.0
928,-428.82,-500.0,-500.0
929,-428.82,-500.0,-500.0
930,-430.17,-500.0,-500.0
931,-429.39,-500.0,-500.0
932,-429.81,-500.0,-500.0
933,-428.19,-500.0,-500.0
934,-429.22,-500.0,-500.0
935,-430.08,-500.0,-500.0
936,-429.61,-500.0,-500.0
937,-427.62,-500.0,-500.0
938,-427.82,-500.0,-500.0
939,-427.33,-500.0,-500.0
940,-427.33,-500.0,-500.0
941,-428.85,-500.0,-500.0
942,-430.08,-500.0,-500.0
943,-429.85,-500.0,-500.0
944,-428.23,-500.0,-500.0
945,-427.61,-500.0,-500.0
946,-426.49,-500.0,-500.0
947,-425.08,-500.0,-500.0
948,-425.08,-500.0,-500.0
949,-422.72,-500.0,-500.0
950,-424.2,-500.0,-500.0
951,-422.73,-500.0,-500.0
952,-425.06,-500.0,-500.0
953,-426.52,-500.0,-500.0
954,-424.57,-500.0,-500.0
955,-424.08,-500.0,-500.0
956,-423.75,-500.0,-500.0
957,-423.24,-500.0,-500.0
958,-423.43,-500.0,-500.0
959,-422.82,-500.0,-500.0
960,-422.02,-500.0,-500.0
961,-421.18,-500.0,-500.0
962,-419.72,-500.0,-500.0
963,-420.58,-500.0,-500.0
964,-419.41,-500.0,-500.0
965,-419.41,-500.0,-500.0
966,-418.13,-500.0,-500.0
967,-419.96,-500.0,-500.0
968,-419.22,-500.0,-500.0
969,-419.8,-500.0,-500.0
970,-419.13,-500.0,-500.0
971,-419.13,-500.0,-500.0
972,-418.68,-500.0,-500.0
973,-418.68,-500.0,-500.0
974,-418.98,-500.0,-500.0
975,-419.29,-500.0,-500.0
976,-417.48,-500.0,-500.0
977,-418.96,-500.0,-500.0
978,-417.93,-500.0,-500.0
979,-417.93,-500.0,-500.0
980,-418.61,-500.0,-500.0
981,-418.73,-500.0,-500.0
982,-417.35,-500.0,-500.0
983,-417.65,-500.0,-500.0
984,-418.87,-500.0,-500.0
985,-416.14,-500.0,-500.0
986,-415.14,-500.0,-500.0
987,-417.82,-500.0,-500.0
988,-418.72,-500.0,-500.0
989,-416.59,-500.0,-500.0
990,-416.0,-500.0,-500.0
991,-415.0,-500.0,-500.0
992,-414.09,-500.0,-500.0
993,-412.85,-500.0,-500.0
994,-411.47,-500.0,-500.0
995,-411.36,-500.0,-500.0
996,-411.19,-500.0,-500.0
997,-411.33,-500.0,-500.0
998,-411.16,-500.0,-500.0
999,-409.33,-500.0,-500.0
1000,-409.52,-500.0,-500.0
1001,-406.81,-500.0,-500.0
1002,-407.65,-500.0,-500.0
1003,-408.46,-500.0,-500.0
1004,-407.33,-500.0,-500.0
1005,-405.19,-500.0,-500.0
1006,-403.82,-500.0,-500.0
1007,-402.78,-500.0,-500.0
1008,-401.37,-500.0,-500.0
1009,-399.23,-500.0,-500.0
1010,-396.72,-500.0,-500.0
1011,-396.72,-500.0,-500.0
1012,-394.95,-500.0,-500.0
1013,-397.31,-500.0,-500.0
1014,-397.31,-500.0,-500.0
1015,-397.05,-500.0,-500.0
1016,-396.43,-500.0,-500.0
1017,-396.25,-500.0,-500.0
1018,-394.25,-500.0,-500.0
1019,-394.16,-500.0,-500.0
1020,-394.16,-500.0,-500.0
1021,-395.8,-500.0,-500.0
1022,-395.84,-500.0,-500.0
1023,-394.39,-500.0,-500.0
1024,-394.55,-500.0,-500.0
1025,-394.7,-500.0,-500.0
1026,-396.67,-500.0,-500.0
1027,-394.78,-500.0,-500.0
1028,-395.56,-500.0,-500.0
1029,-395.56,-500.0,-500.0
1030,-393.44,-500.0,-500.0
1031,-392.38,-500.0,-500.0
1032,-391.99,-500.0,-500.0
1033,-391.87,-500.0,-500.0
1034,-392.1,-500.0,-500.0
1035,-389.92,-500.0,-500.0
1036,-390.06,-500.0,-499.51
1037,-390.96,-500.0,-496.38
1038,-389.33,-500.0,-494.07
1039,-387.84,-500.0,-494.07
1040,-387.84,-500.0,-494.07
1041,-387.19,-500.0,-494.07
1042,-386.08,-500.0,-494.07
1043,-384.97,-500.0,-494.07
1044,-385.74,-500.0,-494.07
1045,-384.72,-500.0,-494.07
1046,-383.98,-500.0,-494.07
1047,-383.73,-500.0,-494.07
1048,-383.73,-500.0,-494.07
1049,-386.09,-500.0,-494.07
1050,-386.09,-500.0,-494.07
1051,-388.56,-500.0,-494.07
1052,-388.9,-500.0,-494.07
1053,-386.83,-500.0,-494.07
1054,-387.54,-500.0,-494.07
1055,-385.9,-500.0,-494.07
1056,-386.91,-500.0,-494.07
1057,-387.07,-500.0,-494.07
1058,-384.51,-500.0,-494.07
1059,-383.17,-500.0,-494.07
1060,-384.37,-500.0,-494.07
1061,-384.46,-500.0,-494.07
1062,-385.05,-500.0,-494.07
1063,-383.0,-500.0,-494.07
1064,-382.62,-500.0,-494.07
1065,-380.64,-500.0,-494.07
1066,-379.86,-500.0,-494.07
1067,-379.86,-500.0,-494.07
1068,-379.83,-500.0,-494.07
1069,-379.62,-500.0,-494.07
1070,-379.09,-500.0,-494.07
1071,-377.11,-500.0,-494.07
1072,-374.96,-500.0,-494.07
1073,-372.65,-500.0,-494.07
1074,-373.76,-500.0,-494.07
1075,-373.33,-500.0,-494.07
1076,-373.13,-500.0,-494.07
1077,-373.13,-500.0,-494.07
1078,-374.25,-500.0,-494.07
1079,-371.93,-500.0,-494.07
1080,-371.9,-500.0,-494.07
1081,-371.54,-500.0,-494.07
1082,-372.05,-500.0,-494.07
1083,-370.53,-500.0,-494.07
1084,-368.74,-500.0,-494.07
1085,-370.52,-500.0,-494.07
1086,-373.54,-500.0,-494.07
1087,-370.84,-500.0,-494.07
1088,-369.69,-500.0,-494.07
1089,-371.98,-500.0,-494.07
1090,-370.81,-500.0,-494.07
1091,-370.45,-500.0,-494.07
1092,-371.36,-500.0,-494.07
1093,-368.85,-500.0,-494.07
1094,-368.2,-500.0,-494.07
1095,-367.98,-500.0,-494.07
1096,-367.33,-500.0,-494.07
1097,-367.33,-500.0,-494.07
1098,-366.32,-500.0,-494.07
1099,-368.15,-500.0,-494.07
1100,-366.19,-500.0,-494.07
1101,-366.22,-500.0,-494.07
1102,-365.84,-500.0,-494.07
1103,-363.73,-500.0,-494.07
1104,-363.2,-500.0,-494.07
1105,-364.64,-500.0,-494.07
1106,-365.45,-500.0,-494.07
1107,-367.24,-500.0,-494.07
1108,-368.65,-500.0,-494.07
1109,-370.79,-500.0,-494.07
1110,-373.18,-500.0,-494.07
1111,-371.95,-500.0,-494.07
1112,-371.82,-500.0,-494.07
1113,-369.14,-500.0,-494.07
1114,-366.99,-500.0,-494.07
1115,-364.39,-500.0,-494.07
1116,-363.59,-500.0,-494.07
1117,-362.56,-500.0,-494.07
1118,-361.68,-500.0,-494.07
1119,-360.85,-500.0,-494.07
1120,-360.26,-500.0,-494.07
1121,-358.22,-500.0,-494.07
1122,-357.35,-500.0,-494.07
1123,-356.96,-500.0,-494.07
1124,-355.81,-500.0,-494.07
1125,-356.13,-500.0,-494.07
1126,-356.13,-500.0,-494.07
1127,-355.88,-500.0,-494.07
1128,-353.49,-500.0,-494.07
1129,-351.15,-500.0,-494.07
1130,-352.0,-500.0,-494.07
1131,-354.51,-500.0,-494.07
1132,-353.57,-500.0,-494.07
1133,-354.75,-500.0,-494.07
1134,-353.62,-500.0,-494.07
1135,-353.68,-500.0,-494.07
1136,-351.05,-500.0,-494.56
1137,-350.42,-500.0,-497.69
1138,-351.33,-500.0,-500.0
1139,-351.61,-500.0,-500.0
1140,-350.15,-500.0,-500.0
1141,-349.19,-500.0,-500.0
1142,-350.3,-500.0,-500.0
1143,-351.02,-500.0,-500.0
1144,-350.03,-500.0,-500.0
1145,-349.68,-500.0,-500.0
1146,-349.87,-500.0,-500.0
1147,-351.53,-500.0,-500.0
1148,-349.58,-500.0,-500.0
1149,-349.58,-500.0,-500.0
1150,-349.06,-500.0,-500.0
1151,-346.59,-500.0,-500.0
1152,-344.67,-500.0,-500.0
1153,-343.95,-500.0,-500.0
1154,-342.45,-500.0,-500.0
1155,-341.92,-500.0,-500.0
1156,-341.92,-500.0,-500.0
1157,-342.61,-500.0,-500.0
1158,-345.17,-500.0,-499.5
1159,-345.18,-500.0,-496.19
1160,-344.61,-500.0,-493.64
1161,-343.67,-500.0,-490.21
1162,-341.4,-500.0,-486.32
1163,-341.45,-500.0,-484.7
1164,-342.06,-500.0,-484.7
1165,-341.72,-500.0,-483.5
1166,-341.54,-500.0,-483.5
1167,-338.85,-500.0,-483.5
1168,-337.92,-500.0,-483.5
1169,-337.98,-500.0,-483.5
1170,-338.23,-500.0,-483.5
1171,-337.97,-500.0,-481.53
1172,-340.57,-500.0,-479.14
1173,-341.31,-500.0,-479.14
1174,-340.49,-500.0,-479.14
1175,-340.21,-500.0,-478.93
1176,-339.04,-500.0,-478.93
1177,-337.64,-500.0,-478.93
1178,-337.28,-500.0,-478.93
1179,-337.73,-500.0,-478.93
1180,-335.99,-500.0,-478.93
1181,-335.21,-500.0,-478.93
1182,-334.48,-500.0,-478.93
1183,-335.94,-500.0,-478.93
1184,-337.73,-500.0,-474.81
1185,-337.94,-500.0,-474.81
1186,-334.69,-500.0,-474.81
1187,-335.49,-500.0,-474.81
1188,-336.76,-500.0,-474.81
1189,-336.76,-500.0,-474.81
1190,-336.72,-500.0,-474.81
1191,-338.08,-500.0,-474.81
1192,-335.93,-500.0,-474.81
1193,-338.31,-500.0,-474.81
1194,-339.55,-500.0,-474.81
1195,-338.92,-500.0,-474.81
1196,-341.61,-500.0,-474.81
1197,-339.91,-500.0,-474.81
1198,-340.56,-500.0,-474.81
1199,-337.64,-500.0,-474.81
1200,-339.6,-500.0,-474.81
1201,-339.47,-500.0,-474.81
1202,-340.07,-500.0,-474.81
1203,-339.45,-500.0,-474.81
1204,-339.26,-500.0,-474.81
1205,-337.96,-500.0,-474.81
1206,-337.65,-500.0,-474.81
1207,-335.8,-500.0,-474.81
1208,-333.9,-500.0,-474.81
1209,-331.2,-500.0,-474.81
1210,-329.16,-500.0,-474.81
1211,-328.03,-500.0,-474.81
1212,-327.86,-500.0,-474.81
1213,-328.2,-500.0,-474.81
1214,-328.29,-500.0,-474.81
1215,-329.27,-500.0,-474.81
1216,-328.11,-500.0,-474.81
1217,-327.46,-500.0,-474.81
1218,-328.0,-500.0,-474.81
1219,-328.09,-500.0,-474.81
1220,-328.68,-500.0,-474.81
1221,-330.68,-500.0,-474.81
1222,-329.63,-500.0,-474.81
1223,-329.46,-500.0,-474.81
1224,-328.99,-500.0,-474.81
1225,-328.46,-500.0,-474.81
1226,-326.32,-500.0,-474.81
1227,-325.94,-500.0,-474.81
1228,-326.06,-500.0,-474.81
1229,-325.84,-500.0,-474.81
1230,-325.29,-500.0,-474.81
1231,-323.0,-500.0,-474.81
1232,-323.91,-500.0,-474.81
1233,-323.95,-500.0,-474.81
1234,-324.11,-500.0,-474.81
1235,-323.39,-500.0,-474.81
1236,-324.32,-500.0,-474.81
1237,-323.64,-500.0,-474.81
1238,-321.32,-500.0,-474.81
1239,-322.18,-500.0,-474.81
1240,-321.83,-500.0,-474.81
1241,-321.29,-500.0,-474.81
1242,-321.29,-500.0,-474.81
1243,-321.95,-500.0,-474.81
1244,-323.65,-500.0,-474.81
1245,-325.08,-500.0,-474.81
1246,-323.57,-500.0,-474.81
1247,-321.18,-500.0,-474.81
1248,-321.39,-500.0,-474.81
1249,-319.3,-500.0,-474.81
1250,-317.08,-500.0,-474.81
1251,-317.85,-500.0,-474.81
1252,-319.77,-500.0,-474.81
1253,-321.82,-500.0,-474.81
1254,-323.32,-500.0,-474.81
1255,-323.76,-500.0,-474.81
1256,-323.76,-500.0,-474.81
1257,-322.96,-500.0,-474.81
1258,-321.73,-500.0,-475.31
1259,-320.94,-500.0,-478.62
1260,-320.04,-500.0,-481.17
1261,-320.92,-500.0,-484.6
1262,-321.4,-500.0,-488.49
1263,-322.36,-500.0,-490.11
1264,-320.9,-500.0,-490.11
1265,-320.99,-500.0,-491.31
1266,-321.17,-500.0,-491.31
1267,-322.0,-500.0,-491.31
1268,-321.32,-500.0,-491.31
1269,-319.49,-500.0,-491.31
1270,-318.85,-500.0,-491.31
1271,-319.6,-500.0,-493.28
1272,-317.34,-500.0,-495.67
1273,-318.91,-500.0,-495.67
1274,-318.15,-500.0,-495.67
1275,-316.17,-500.0,-495.88
1276,-319.35,-500.0,-495.88
1277,-318.99,-500.0,-495.88
1278,-319.44,-500.0,-495.88
1279,-319.42,-500.0,-495.88
1280,-319.71,-500.0,-495.88
1281,-318.81,-500.0,-495.88
1282,-319.51,-500.0,-495.88
1283,-321.21,-500.0,-495.88
1284,-318.35,-500.0,-500.0
1285,-316.27,-500.0,-500.0
1286,-318.6,-500.0,-500.0
1287,-318.17,-500.0,-499.46
1288,-315.68,-500.0,-498.76
1289,-312.6,-500.0,-498.76
1290,-312.97,-500.0,-498.76
1291,-311.09,-500.0,-498.76
1292,-310.96,-500.0,-498.76
1293,-308.9,-500.0,-494.55
1294,-308.56,-500.0,-494.55
1295,-309.47,-500.0,-494.55
1296,-307.26,-500.0,-494.55
1297,-307.35,-500.0,-494.55
1298,-305.95,-500.0,-494.55
1299,-305.93,-500.0,-494.55
1300,-303.87,-500.0,-494.55
1301,-304.99,-500.0,-494.55
1302,-303.15,-500.0,-494.55
1303,-304.27,-500.0,-494.55
1304,-303.94,-500.0,-494.55
1305,-305.8,-500.0,-494.55
1306,-305.53,-500.0,-494.55
1307,-304.21,-500.0,-494.55
1308,-304.73,-500.0,-494.55
1309,-304.22,-500.0,-494.55
1310,-303.53,-500.0,-494.55
1311,-303.75,-500.0,-494.55
1312,-303.43,-500.0,-494.55
1313,-303.41,-500.0,-494.55
1314,-303.64,-500.0,-494.55
1315,-303.27,-500.0,-494.55
1316,-302.58,-500.0,-494.55
1317,-301.38,-500.0,-494.55
1318,-302.5,-500.0,-494.55
1319,-301.12,-500.0,-494.55
1320,-297.53,-500.0,-494.55
1321,-295.21,-500.0,-494.55
1322,-296.08,-500.0,-494.55
1323,-296.75,-500.0,-494.55
1324,-297.17,-500.0,-494.55
1325,-295.96,-500.0,-494.55
1326,-295.81,-500.0,-494.55
1327,-295.69,-500.0,-494.55
1328,-295.75,-500.0,-494.55
1329,-294.96,-500.0,-494.55
1330,-294.74,-500.0,-494.55
1331,-296.11,-500.0,-494.55
1332,-297.97,-500.0,-494.55
1333,-295.65,-500.0,-494.55
1334,-296.01,-500.0,-494.55
1335,-298.85,-500.0,-494.55
1336,-298.28,-500.0,-494.55
1337,-298.62,-500.0,-494.55
1338,-301.11,-500.0,-494.55
1339,-299.44,-500.0,-494.55
1340,-298.45,-500.0,-494.55
1341,-297.95,-500.0,-494.55
1342,-295.04,-500.0,-494.55
1343,-293.32,-500.0,-494.55
1344,-292.23,-500.0,-494.55
1345,-292.29,-500.0,-494.55
1346,-292.46,-500.0,-494.55
1347,-294.85,-500.0,-494.55
1348,-293.86,-500.0,-494.55
1349,-293.36,-500.0,-494.55
1350,-294.16,-500.0,-494.55
1351,-294.03,-500.0,-494.55
1352,-292.58,-500.0,-494.55
1353,-290.74,-500.0,-494.55
1354,-289.68,-500.0,-494.55
1355,-289.74,-500.0,-494.55
1356,-288.19,-500.0,-494.55
1357,-288.81,-500.0,-494.55
1358,-288.27,-500.0,-494.55
1359,-287.84,-500.0,-494.55
1360,-287.29,-500.0,-494.55
1361,-286.82,-500.0,-494.55
1362,-289.48,-500.0,-494.55
1363,-287.33,-500.0,-494.55
1364,-287.23,-500.0,-494.55
1365,-288.28,-500.0,-494.55
1366,-288.53,-500.0,-494.55
1367,-286.94,-500.0,-494.55
1368,-288.34,-500.0,-494.55
1369,-286.92,-500.0,-494.55
1370,-287.22,-500.0,-494.55
1371,-285.96,-500.0,-494.55
1372,-285.7,-500.0,-494.55
1373,-282.59,-500.0,-494.55
1374,-282.19,-500.0,-494.55
1375,-283.09,-500.0,-494.55
1376,-280.57,-500.0,-494.55
1377,-281.71,-500.0,-494.55
1378,-281.3,-500.0,-494.55
1379,-280.62,-500.0,-494.55
1380,-281.63,-500.0,-494.55
1381,-280.81,-500.0,-494.55
1382,-283.04,-500.0,-494.55
1383,-280.72,-500.0,-494.55
1384,-281.03,-500.0,-494.55
1385,-281.8,-500.0,-494.55
1386,-281.26,-500.0,-494.55
1387,-281.38,-500.0,-495.09
1388,-282.51,-500.0,-495.79
1389,-283.04,-500.0,-495.79
1390,-282.18,-500.0,-495.79
1391,-281.32,-500.0,-494.93
1392,-280.98,-500.0,-491.08
1393,-280.69,-500.0,-491.94
1394,-279.34,-500.0,-488.86
1395,-278.24,-500.0,-488.86
1396,-278.21,-500.0,-485.1
1397,-279.82,-500.0,-483.5
1398,-280.07,-500.0,-479.53
1399,-280.07,-500.0,-475.25
1400,-281.04,-500.0,-472.87
1401,-280.27,-500.0,-468.63
1402,-281.32,-500.0,-465.04
1403,-280.41,-500.0,-461.12
1404,-279.43,-500.0,-461.12
1405,-276.85,-500.0,-461.12
1406,-276.29,-500.0,-461.12
1407,-277.08,-500.0,-461.12
1408,-275.73,-500.0,-461.12
1409,-277.94,-500.0,-461.12
1410,-277.4,-500.0,-461.12
1411,-276.88,-500.0,-461.12
1412,-279.27,-500.0,-461.12
1413,-279.34,-500.0,-461.12
1414,-277.89,-500.0,-461.12
1415,-278.82,-500.0,-461.12
1416,-280.58,-500.0,-461.12
1417,-281.07,-500.0,-461.12
1418,-280.24,-500.0,-461.12
1419,-281.19,-500.0,-461.12
1420,-283.84,-500.0,-461.12
1421,-282.61,-500.0,-461.12
1422,-284.14,-500.0,-461.12
1423,-282.79,-500.0,-461.12
1424,-283.76,-500.0,-461.12
1425,-283.94,-500.0,-461.12
1426,-283.52,-500.0,-461.12
1427,-283.66,-500.0,-461.12
1428,-283.29,-500.0,-461.12
1429,-283.52,-500.0,-461.12
1430,-282.97,-500.0,-461.12
1431,-281.59,-500.0,-461.12
1432,-278.05,-500.0,-461.12
1433,-278.1,-500.0,-461.12
1434,-276.92,-500.0,-461.12
1435,-273.62,-500.0,-461.12
1436,-274.94,-500.0,-461.12
1437,-274.57,-500.0,-461.12
1438,-271.94,-500.0,-461.12
1439,-271.22,-500.0,-461.12
1440,-272.0,-500.0,-461.12
1441,-272.0,-500.0,-461.12
1442,-272.33,-500.0,-461.12
1443,-272.93,-500.0,-461.12
1444,-271.23,-500.0,-461.12
1445,-270.27,-500.0,-461.12
1446,-269.89,-500.0,-461.12
1447,-268.33,-500.0,-461.12
1448,-268.64,-500.0,-461.12
1449,-268.88,-500.0,-461.12
1450,-268.45,-500.0,-461.12
1451,-266.73,-500.0,-461.12
1452,-266.67,-500.0,-461.12
1453,-268.67,-500.0,-461.12
1454,-268.52,-500.0,-461.12
1455,-267.38,-500.0,-461.12
1456,-265.65,-500.0,-461.12
1457,-263.96,-500.0,-461.12
1458,-263.27,-500.0,-461.12
1459,-265.95,-500.0,-461.12
1460,-265.11,-500.0,-461.12
1461,-264.08,-500.0,-461.12
1462,-262.19,-500.0,-461.12
1463,-263.03,-500.0,-461.12
1464,-262.9,-500.0,-461.12
1465,-261.22,-500.0,-461.12
1466,-260.28,-500.0,-461.12
1467,-260.97,-500.0,-461.12
1468,-260.15,-500.0,-461.12
1469,-260.99,-500.0,-461.12
1470,-261.33,-500.0,-461.12
1471,-261.13,-500.0,-461.12
1472,-261.69,-500.0,-461.12
1473,-262.1,-500.0,-461.12
1474,-262.57,-500.0,-461.12
1475,-261.7,-500.0,-461.12
1476,-262.11,-500.0,-461.12
1477,-260.19,-500.0,-461.12
1478,-258.22,-500.0,-461.12
1479,-258.28,-500.0,-461.12
1480,-257.05,-500.0,-461.12
1481,-257.59,-500.0,-461.12
1482,-254.26,-500.0,-461.12
1483,-253.73,-500.0,-461.12
1484,-254.11,-500.0,-461.12
1485,-252.95,-500.0,-461.12
1486,-250.91,-500.0,-460.91
1487,-250.97,-500.0,-460.91
1488,-250.59,-500.0,-460.91
1489,-250.97,-500.0,-460.91
1490,-250.24,-500.0,-460.91
1491,-250.68,-500.0,-461.77
1492,-251.44,-500.0,-461.83
1493,-252.43,-500.0,-465.18
1494,-252.9,-500.0,-468.27
1495,-252.27,-500.0,-468.27
1496,-251.6,-500.0,-472.03
1497,-248.72,-500.0,-473.63
1498,-250.09,-500.0,-477.6
1499,-251.84,-500.0,-481.88
1500,-250.87,-500.0,-484.26
1501,-250.65,-500.0,-488.5
1502,-251.95,-500.0,-492.09
1503,-252.11,-500.0,-496.01
1504,-253.0,-500.0,-496.01
1505,-254.52,-500.0,-496.01
1506,-257.62,-500.0,-496.01
1507,-258.01,-500.0,-496.01
1508,-257.04,-500.0,-496.01
1509,-255.99,-500.0,-496.01
1510,-255.73,-500.0,-496.01
1511,-255.53,-500.0,-496.01
1512,-252.02,-500.0,-496.01
1513,-253.49,-500.0,-496.01
1514,-253.54,-500.0,-496.01
1515,-251.73,-500.0,-496.01
1516,-249.89,-500.0,-496.01
1517,-249.61,-500.0,-496.01
1518,-249.13,-500.0,-496.01
1519,-248.03,-500.0,-496.01
1520,-246.03,-500.0,-496.01
1521,-246.72,-500.0,-496.01
1522,-245.57,-500.0,-496.01
1523,-245.75,-500.0,-496.01
1524,-244.81,-500.0,-496.01
1525,-245.13,-500.0,-496.01
1526,-247.37,-500.0,-496.01
1527,-247.19,-500.0,-496.01
1528,-247.45,-500.0,-496.01
1529,-249.24,-500.0,-496.01
1530,-248.5,-500.0,-496.01
1531,-247.48,-500.0,-496.01
1532,-248.43,-500.0,-496.01
1533,-249.29,-500.0,-496.01
1534,-251.22,-500.0,-496.01
1535,-251.46,-500.0,-496.01
1536,-249.81,-500.0,-496.01
1537,-249.3,-500.0,-496.01
1538,-251.24,-500.0,-496.01
1539,-252.28,-500.0,-496.01
1540,-251.23,-500.0,-496.01
1541,-252.51,-500.0,-496.01
1542,-251.57,-500.0,-496.01
1543,-250.54,-500.0,-496.01
1544,-250.52,-500.0,-496.01
1545,-250.72,-500.0,-496.01
1546,-251.16,-500.0,-496.01
1547,-249.72,-500.0,-496.01
1548,-248.32,-500.0,-496.01
1549,-248.89,-500.0,-493.75
1550,-247.47,-500.0,-493.75
1551,-248.82,-500.0,-493.75
1552,-247.79,-500.0,-493.75
1553,-245.27,-500.0,-493.75
1554,-245.94,-500.0,-493.75
1555,-246.29,-500.0,-493.75
1556,-246.78,-500.0,-493.75
1557,-247.37,-500.0,-493.75
1558,-249.83,-500.0,-493.75
1559,-247.57,-500.0,-493.75
1560,-247.99,-500.0,-491.36
1561,-249.43,-500.0,-487.88
1562,-247.68,-500.0,-487.88
1563,-247.35,-500.0,-487.88
1564,-246.8,-500.0,-487.88
1565,-246.52,-500.0,-487.88
1566,-247.96,-500.0,-487.88
1567,-248.21,-500.0,-487.88
1568,-247.37,-500.0,-487.88
1569,-246.81,-500.0,-487.88
1570,-246.12,-500.0,-487.88
1571,-246.0,-500.0,-487.88
1572,-244.73,-500.0,-487.88
1573,-244.7,-500.0,-487.88
1574,-243.3,-500.0,-487.88
1575,-243.77,-500.0,-487.88
1576,-242.54,-500.0,-487.88
1577,-242.37,-500.0,-487.88
1578,-243.23,-500.0,-487.88
1579,-243.41,-500.0,-487.88
1580,-244.1,-500.0,-487.88
1581,-243.73,-500.0,-487.88
1582,-243.18,-500.0,-487.88
1583,-242.14,-500.0,-487.88
1584,-242.3,-500.0,-487.88
1585,-242.5,-500.0,-487.88
1586,-242.75,-500.0,-488.09
1587,-241.89,-500.0,-488.09
1588,-240.08,-500.0,-488.09
1589,-239.94,-500.0,-488.09
1590,-241.07,-500.0,-488.09
1591,-242.67,-500.0,-488.09
1592,-241.91,-500.0,-491.88
1593,-241.61,-500.0,-491.88
1594,-240.9,-500.0,-491.87
1595,-241.06,-500.0,-491.87
1596,-241.26,-500.0,-491.75
1597,-244.14,-500.0,-487.54
1598,-242.55,-500.0,-483.54
